id,filename,passage_id,material,tcValue,pressure,me_method,text
0,PR06014617,4|4,x = 0.10,30,,,"The measured T c 's are 30, 37.7, 36, 27.5 and 20.3 K for x = 0.10, 0.15, 0.20, 0.22 and 0.24, re- spectively."
663,SCinTiO_1612.02502,12|1,Ti4O7,3.0 K,,,"The TC, onset of Ti4O7 and g-Ti3O5 were 3.0 K and 7.1 K, respectively."
664,SCinTiO_1612.02502,12|1,g-Ti3O5,7.1 K,,,"The TC, onset of Ti4O7 and g-Ti3O5 were 3.0 K and 7.1 K, respectively."
665,SCinTiO_1612.02502,12|2,TiO,2.3 K,,,"Note that the TC of both films exceeded that of other simple-oxide superconductors (TiO (TC = 2.3 K), NbO (TC ~1.4 K), and SnO (TC = 1.4 K under 9.3 GPa) ."
666,SCinTiO_1612.02502,12|2,NbO,1.4 K,,,"Note that the TC of both films exceeded that of other simple-oxide superconductors (TiO (TC = 2.3 K), NbO (TC ~1.4 K), and SnO (TC = 1.4 K under 9.3 GPa) ."
667,SCinTiO_1612.02502,12|2,SnO,1.4 K,under 9.3 GPa,,"Note that the TC of both films exceeded that of other simple-oxide superconductors (TiO (TC = 2.3 K), NbO (TC ~1.4 K), and SnO (TC = 1.4 K under 9.3 GPa) ."
668,SCinTiO_1612.02502,15|5,Ti4O7 film,2.9 K,,,Our Ti4O7 film grown under a moderate growth atmosphere (PAr = 1 × 10 -6 Torr) exhibited hysteresis at ~150 K and superconductivity at 2.9 K (see Fig. and Fig. ).
669,SCinTiO_1612.02502,26|1,Ti4O7 film,3.0 K,,resistivity,
670,SCinTiO_1612.02502,26|1,Ti4O7 film,2.7 K,,resistivity,
671,SCinTiO_1612.02502,26|1,Ti4O7 film,2.5 K,,resistivity,
672,SCinTiO_1612.02502,26|4,g-Ti3O5 film,7.1 K,,resistivity,
673,SCinTiO_1612.02502,26|4,g-Ti3O5 film,6.6 K,,resistivity,
674,SCinTiO_1612.02502,26|4,g-Ti3O5 film,5.8 K,,resistivity,
675,SCinTiO_1612.02502,42|4,Ti4O7 film,2.9 K,,,
676,Tc4k_interfaceBi_Ni,1|2,Ni/Bi bilayers,near 4 K,,,"Here we report observation of SC with TC near 4 K in Ni/Bi bilayers that defies all known paradigms of superconductivity, where neither ferromagnetic Ni film nor rhombohedra Bi film is superconducting in isolation 8 ."
677,Tc4k_interfaceBi_Ni,4|1,Ni(3 nm)/Bi(20 nm),about 4 K,,,"However, after a 3 nm Ni is deposited on Bi, the Ni(3 nm)/Bi(20 nm) becomes superconducting with TC about 4 K, as shown by the blue curve together with the inset in Fig. ."
678,Tc4k_interfaceBi_Ni,8|7,Ni(6 nm),4 K,,,"For example, the SC for Ni(6 nm) reappears at about 30 nm of Bi, very far from the interface, and its TC reaches about 4 K at 35 nm of Bi."
679,Tc4k_interfaceBi_Ni,8|7,35 nm of Bi,4 K,,,"For example, the SC for Ni(6 nm) reappears at about 30 nm of Bi, very far from the interface, and its TC reaches about 4 K at 35 nm of Bi."
680,Tc4k_interfaceBi_Ni,10|2,Indium,3.41 K,,,"We choose Indium, which is a conventional superconductor with TC = 3.41 K, as a soft tip to contact on the bare sample Bi (20 nm)/Ni (2 nm)."
681,1802.03907,1|1,Sr 2 VFeAsO 3 (21113V),37.1 K,,,
682,1802.03907,3|3,Sr 2 ScFePO 3,17 K,,,"The onset temperatures of the superconducting transition (T c onset ) of the nominally synthesized Sr 2 ScFePO 3 and Sr 2 VFeAsO 3 are 17 K (6) and 37.2 K , respectively."
683,1802.03907,3|3,Sr 2 VFeAsO 3,37.2 K,,,"The onset temperatures of the superconducting transition (T c onset ) of the nominally synthesized Sr 2 ScFePO 3 and Sr 2 VFeAsO 3 are 17 K (6) and 37.2 K , respectively."
684,1802.03907,3|5,"Sr 2 (Mg, Ti)FeAsO 3",33-39 K,,,"Other superconducting materials have been reported for the 21113 systems; i.e. Sr 2 (Mg, Ti)FeAsO 3 with T c onset = 33-39 K (14), Ca 2 AlFePO 3-y with T c onset = 17.1 K, and Ca 2 AlFeAsO 3-y with T c onset = 28.3 K."
685,1802.03907,3|5,Ca 2 AlFePO 3-y,17.1 K,,,"Other superconducting materials have been reported for the 21113 systems; i.e. Sr 2 (Mg, Ti)FeAsO 3 with T c onset = 33-39 K (14), Ca 2 AlFePO 3-y with T c onset = 17.1 K, and Ca 2 AlFeAsO 3-y with T c onset = 28.3 K."
686,1802.03907,3|5,Ca 2 AlFeAsO 3-y,28.3 K,,,"Other superconducting materials have been reported for the 21113 systems; i.e. Sr 2 (Mg, Ti)FeAsO 3 with T c onset = 33-39 K (14), Ca 2 AlFePO 3-y with T c onset = 17.1 K, and Ca 2 AlFeAsO 3-y with T c onset = 28.3 K."
687,1802.03907,4|3,Sr 2 VFeAsO 3−δ,37.2 K,ambient pressure,,"Sr 2 VFeAsO 3−δ , which has been reported with nominal chemical compositions, shows superconducting transitons at T c onset ≤ 37.2 K under ambient pressure and at T c onset = 46.0 K (21) under high pressure."
688,1802.03907,22|4,0.031 ≤ δ ≤ 0.145,30 ≤,,,"Such a decrease of ρ at T max is possibly due to the local crystallographic phase transition. ρ-T curves of the 0.031 ≤ δ ≤ 0.145 samples exhibit superconducting transitions with 30 ≤ T c onset ≤ 37 K, as denoted by the closed downward triangles."
689,1802.03907,22|4,0.031 ≤ δ ≤ 0.145,≤ 37 K,,,"Such a decrease of ρ at T max is possibly due to the local crystallographic phase transition. ρ-T curves of the 0.031 ≤ δ ≤ 0.145 samples exhibit superconducting transitions with 30 ≤ T c onset ≤ 37 K, as denoted by the closed downward triangles."
690,1802.03907,40|6,δ = 0.145,37.1 K,,,"The highest T c onset and T c mid were 37.1 K and 34.1 K, respectively, for δ = 0.145 sample."
691,Rb2Cr3As3_quasi1D_SC1412.2596,1|2,Rb2Cr3As3,4.8 K,,electrical resistivity,
692,Rb2Cr3As3_quasi1D_SC1412.2596,3|2,K 2 Cr 3 As 3,6.1 K,,,"Very recently, we discovered bulk SC at 6.1 K in a Q1D pnictide K 2 Cr 3 As 3 in which correlated Cr-3d electrons are involved."
693,Rb2Cr3As3_quasi1D_SC1412.2596,4|1,Tl 2 Mo 6 Se 6,4.2 K,,,"For example, unlike Tl 2 Mo 6 Se 6 which remains metallic and superconducts at 4.2 K, Rb 2 Mo 6 Se 6 undergoes a metal-insulator transition at ∼ 170 K, which is explained in terms of dynamical charge-density wave owing to the reduced interchain hopping."
694,Rb2Cr3As3_quasi1D_SC1412.2596,4|7,Rb 2 Cr 3 As 3,4.8 K,,,
695,Rb2Cr3As3_quasi1D_SC1412.2596,8|3,Rb 2 Cr 3 As 3 polycrystalline,4.8 K,,resistivity,
696,Rb2Cr3As3_quasi1D_SC1412.2596,11|0,Rb2Cr3As3,below 4.8 K,,specific-heat,
697,HfV2O431805.08285,1|3,HfV 2 Ga 4,3.9 K,,predicts,
698,HfV2O431805.08285,1|3,HfV 2 Ga 4,4.1 K,,,
699,HfV2O431805.08285,3|4,HfV 2 Ga 4,4.1 K,,,"Superconductivity was recently experimentally reported, by some of the present authors, for the HfV 2 Ga 4 compound, with a critical temperature (T c ) of 4.1 K ."
700,HfV2O431805.08285,12|7,HfV 2 Ga 4,3.9 K,,estimated,"For the HfV 2 Ga 4 compound, using the calculated Θ D and the above values for λ and µ * , we arrive at an estimated critical temperature T c = 3.9 K, in excellent agreement with the experimental (4.1 K) value."
701,HfV2O431805.08285,28|0,HfV 2 Ga 4,3.9 K,,predicts,
702,HfV2O431805.08285,28|0,HfV 2 Ga 4,4.1 K,,,
703,MAT0305503,1|1,Na0.31CoO2•1.3H2O,4.3 K,,electrical,
704,MAT0305503,1|1,Na0.31CoO2•1.3H2O,4.3 K,,magnetic,
705,MAT0305503,1|1,Na0.31CoO2•1.3H2O,4.3 K,,thermal,
706,MAT0305503,7|9,Na 0.31 CoO 2 •1.3H 2 O,4.3 K,,suscep- tibility,
707,MAT0305503,10|19,,4.3 K,,specific heat,"At 4.3 K, specific heat anomalies can be seen, which is ascribed to the superconducting transition."
708,MAT0106521,1|0,Cd 2 Re 2 O 7,1.1 K,,,"We make the first report that a metallic pyrochlore oxide Cd 2 Re 2 O 7 , exhibits type II superconductivity at 1.1 K."
709,MAT0106521,4|2,Cd 2 Re 2 O 7,1.1 K,,,"Here, we make the first report that a metallic cubic pyrochlore oxide Cd 2 Re 2 O 7 , exhibits type II superconductivity at 1.1 K."
710,MAT0106521,6|5,Cd 2 Re 2 O 7,1.1 K,,electrical resistivity,
711,MAT0106521,6|5,Cd 2 Re 2 O 7,below 1.05 K,,electrical resistivity,
712,MAT0106521,6|6,rhenium,1.7 K,,,"Changes of driving electric current density produced slight differences in the resistivity below 1.7 K, an effect which may be due to the superconductivity of a small amount of impurity rhenium metal (T c =1.7 K)."
713,MAT0106521,6|7,Cd 2 Re 2 O 7,1.1 K,,electrical resistivity,
714,MAT0106521,7|1,,below 1.06 K,,magnetic susceptibility,
715,MAT0106521,7|4,Cd 2 Re 2 O 7,below 1.1 K,,,"From this experiment, a bulk superconducting state has been strongly confirmed in Cd 2 Re 2 O 7 below 1.1 K."
716,P066024502,7|0,Bi2212 single crystals,85 K,,, Bi2212 single crystals with a typical critical temperature T c ∼ 85 K were grown using the traveling solvent floating zone (TSFZ) method .
717,P066024502,15|0,Bi2212 single crystal,∼86 K,,resistance,
718,P066024502,23|6,thinner than 4 unit cells,25 K,,,"T c (d) starts to decrease when it is thinner than 4 unit cells, but superconductivity with finite T c0 = 25 K still persists even when there are just 1.5 unit cells left (∼ 5 nm)."
719,P066132510,1|1,high- pressure oxidized Cu0.75Mo0.25Sr2YCu2O7.54,84 K,,magnetization,
720,P066132510,2|5,"Cu 1−x Mo x Sr 2 (Y,Ce) s Cu 2 O 5+2s+δ",up to 87 K,,,
721,P066132510,8|7,Cu 1−x Mo x Sr 2 YCu 2 O 7+δ,84 K,,specific heat,
722,P066132510,8|9,underdoped (op- timally doped) Y123,60 (90) K,,specific heat,
723,P066132510,11|0,"oxi- dized (Cu,Mo)1212",as high as 84 K,,,
724,P066132510,13|3,optimally doped Y123,92 K,,specific heat,
725,P066132510,13|3,optimally-and over-doped La 2−x Sr x CuO 4 (La214) single crystals,35 K to 0 K,,specific heat,
726,P066132510,19|0,over- doped La2−xSrxCuO4 with x=0.259,6.5 K,,,"Comparison of the low-temperature specific heat of the high-pressure oxydized (HPO) (Cu,Mo)1212 sample of the pre- vious figure (black dots) with previously reported data on over- doped La2−xSrxCuO4 with x=0.259 (Tc=6.5 K, blue squares) and x=0.290 (non superconducting, red diamonds) and on opti- mally doped La2−xSrxCuO4 with x=0.178 (green open circles) and YBa2Cu3O 7−δ with δ=0.05 (black open squares)."
727,P066132510,19|4,"(Cu,Mo)1212 powder",84 K,,,"The data were obtained on a (Cu,Mo)1212 powder sample prepared and oxydized un- der the same conditions as the previously discussed sample and with the same T c =84 K. µSR is a phase volume sensitive technique and muons uniformly and locally probe the sam- ple."
728,P066020501,1|0,YBa2(Cu1−yCoy)3O 7+δ (y=0.013,93 K,,,"Using elastic neutron scattering, we evidence a commensurate antiferromagnetic Cu(2) order (AF) in the superconducting (SC) high-Tc cuprate YBa2(Cu1−yCoy)3O 7+δ (y=0.013, Tc=93 K)."
729,P066020501,2|5,fully oxydised superconducting YBa 2 Cu 3 O 7,93 K,,,"In this letter, we evidence the appearance of antiferromagnetic order in the CuO 2 planes of a fully oxydised superconducting YBa 2 Cu 3 O 7 based system with T c =93 K, when a disorder is intro- duced through the substitution of cobalt atoms at the copper site of the chains."
730,P066020501,4|3,y=0.013,93 K,,,
731,P066020501,19|0,YBa 2 (Cu 1−y Co y ) 3 O 7+δ (y=0.013,93 K,,,"As a conclusion, we observe a Cu(2) site commensu- rate long range AF order in the superconducting high-T c cuprate YBa 2 (Cu 1−y Co y ) 3 O 7+δ (y=0.013, T c =93 K)."
732,P067172501,6|4,"x Pr =0.1, 0.25 and 0.43","86, 88 and 48 K",,,"The hole concentration and the crit- ical temperature were δ =0.17, 0.135 and 0.1 and T c = 86, 88 and 48 K for the x Pr =0.1, 0.25 and 0.43 sam- ples, respectively, and δ =0.135 and T c =87 K for the x Er =0.1 sample."
733,P067172501,6|4,x Er =0.1,87 K,,,"The hole concentration and the crit- ical temperature were δ =0.17, 0.135 and 0.1 and T c = 86, 88 and 48 K for the x Pr =0.1, 0.25 and 0.43 sam- ples, respectively, and δ =0.135 and T c =87 K for the x Er =0.1 sample."
734,P066024503,1|2,Ce=0.6,35 K,,,"SC occurs for Ce contents of 0.4-0.8, with the highest T C =35 K for Ce=0.6."
735,P066024503,3|5,Nb-2122,28-30 K,,,The Nb-2122 and Ta-2122 materials are SC with T C 28-30 K.
736,P066024503,3|5,Ta-2122,28-30 K,,,The Nb-2122 and Ta-2122 materials are SC with T C 28-30 K.
737,P066024503,5|1,Ru-2122 materials (for R=Eu),32-50 K,,,The Ru-2122 materials (for R=Eu) display a magnetic transition at T M = 125-180 K and bulk SC below T C = 32-50 K (T M >T c ) depending on oxygen concentration and sample preparation .
738,P066024503,11|1,Eu 2-x Ce x RuSr 2 Cu 2 O 10-δ,35 K,,susceptibility,
739,P066024503,11|1,Ce=0.6,35 K,,susceptibility,
740,P066024503,12|13,Nb-2122,28-30 K,,,"It is also apparent, that bulk SC in the M-2122 system appears only for pentavalent M ions and both Nb-2122 and Ta-2122 materials are SC with T C 28-30 K 1 ."
741,P066024503,12|13,Ta-2122,28-30 K,,,"It is also apparent, that bulk SC in the M-2122 system appears only for pentavalent M ions and both Nb-2122 and Ta-2122 materials are SC with T C 28-30 K 1 ."
742,NAT3500600,0|0,potassium-doped C60,18 K,,,Superconductivity at 18 K in potassium-doped C60
743,NAT3500600,1|5,potassium-doped C60 both as films and bulk,16 K,,resistivity,
744,NAT3500600,1|5,potassium-doped C60 both as films and bulk,16 K,,resistance,
745,NAT3500600,1|5,potassium-doped C60 both as films and bulk,5 K,,resistivity,
746,NAT3500600,1|6,potassium-doped C60 both as films and bulk,18 K,,,
747,NAT3500600,1|7,potassium-doped C60 both as films and bulk,18 K,,,
748,NAT3500600,4|6,KxC60 film,below 5 K,,resistivity,
749,NAT3500600,4|7,KxC60 film,4.6 K,,resistivity,
750,NAT3500600,6|2,K3C60,18 K,,magnetization,
751,NAT3500600,6|4,K3C60,below 18 K,,magnetization,
752,NAT3500600,8|1,KxC60,18-K,,,
753,NAT3500600,8|2,potassium-inter- calated graphite,0.55 K,,,This may be compared with the previously reported occurrence of superconductivity at 0.55 K in potassium-inter- calated graphite 6 • We expect that optimization of composition and crystallinity will lead to further improvement in the super- conducting properties. 0
754,P066214509,4|2,(Sr 1−x Nd x )CuO 2,43 K,,,
755,P066214509,11|4,Sr 1−x La x CuO 2,43 K,,susceptibility,
756,P066214509,11|4,x = 0.1,43 K,,susceptibility,
757,P066214509,11|4,Sr(La)-112,43 K,,susceptibility,
758,P066214509,15|2,Sr 0.9 La 0.1 CuO 2,43 K,,,
759,P066214509,17|8,Sr0.9La0.1CuO2,42.6 K,,susceptibility,
760,P066214509,17|8,Sr0.9La0.1CuO2,42.6 K,,magne- tization,
761,P066104528,5|1,LYSCO,17 K,,magnetization,
762,P066104528,5|1,LSCO,27 K,,magnetization,
763,P066104528,8|6,orthorhombic LSCO,27 K,,,"In the orthorhombic LSCO, only the gradual decrease in R H is observed below 50 K which is far above T c =27 K, but no sign reversal is detected."
764,P063224522,3|4,MgAlB 2,12K,,,Mg-Al ordering at 50% doping leads to a MgAlB 2 compound with a T c of 12K .
765,P063224522,3|8,pure MgB 2,39 K,,,There is no case where chemical substitution has increased T c above the value achieved for high-quality samples of pure MgB 2 (39 K).
766,P063224522,4|1,NbB 2,3.87 K,,,"In 1970, Cooper et al. reported that they could raise the T c of NbB 2 to 3.87 K by synthesizing boron-rich compositions near NbB 2.5 ."
767,P063224522,4|2,Zr 0.13 Mo 0.87 B 2+x,above 11 K,,,"They also reported that boron-rich compositions gave the highest T c , above 11 K, in Zr 0.13 Mo 0.87 B 2+x ."
768,P063224522,18|0,"0,1,2 and 4 hr","39.21, 39.15, 39.23 and 39.08(5)K",,,"The T c 's (measured at the 5% level of the diamagnetic ac susceptibility) of the 0,1,2 and 4 hr samples were 39.21, 39.15, 39.23 and 39.08(5)K, respectively."
769,P065224520,3|2,Sr 1-x La x CuO 2,~40 K,,,
770,P065224520,3|2,R 2-x Ce x CuO 4,<25 K,,,"Furthermore, the superconducting transition temperature, T c , is much higher (~40 K ) than that in the other EDHTSC, R 2-x Ce x CuO 4 , where superconductivity exists for lower temperatures of <25 K and the occurrence of superconductivity and the Meissner fraction depends upon aggressive annealing at high temperatures in a reducing atmosphere."
771,P065224520,5|1,Sr 0.9 La 0.1 CuO 2,43 K,,magnetization,
772,P065224520,10|1,,44 K,,susceptibility,It becomes finite and negative at the transition temperature of 44 K determined from susceptibility measurements (see figure 1 inset).
773,P065224520,16|0,Sr 0.9 Nd 0.1 CuO 2,24 K,,,"Finally, we note that there is an earlier report of thermopower measurements on thin films of the EDHTSC, Sr 0.9 Nd 0.1 CuO 2 , where T c varied from 24 K to non-superconducting ."
774,P065224520,19|11,YBa 2 Cu 3 O 7,9 0 K,,,"For example, ) 300 ( 63 K K s is ~0.36 % for YBa 2 Cu 3 O 7 (T c~9 0 K) and ~0.40 % for La 1.85 Sr 0.15 CuO 4 (T c =38 K)."
775,P065224520,19|11,La 1.85 Sr 0.15 CuO 4,38 K,,,"For example, ) 300 ( 63 K K s is ~0.36 % for YBa 2 Cu 3 O 7 (T c~9 0 K) and ~0.40 % for La 1.85 Sr 0.15 CuO 4 (T c =38 K)."
776,P064172514,6|1,BSLCO crys- tals,as high as 38 K,,,"We have demonstrated 1,2,12 that our crystals are among the best available BSLCO crys- tals in terms of optimum T c (which is as high as 38 K), residual resistivity, and the control of hole doping."
777,P066020503,7|1,most overdoped,<1.5 K,,,"The most overdoped sample with T c <1.5 K is situated at the limit of the superconducting region (p∼0.28), while the less overdoped sample is close to optimal doping (p∼0.20)."
778,P066020503,8|3,Bi-2201 polycrystalline,20 K,,,
779,P066020503,14|1,overdoped case of Bi(Pb)-2201,<4 K,,,Its position becomes closer to the Fermi surface with increasing doping and it is located around 5 meV below the Fermi surface (FS) in the strongly overdoped case of Bi(Pb)-2201 (T c <4 K) .
780,MPL0150497,3|7,x = 0,30K,,,"While a single 30K transition is observed for x = 0 samples, a dramatic increase of T c from ∼ 15K to ∼ 30K is clearly seen for both x = 0.015 and 0.05 samples."
781,MPL0150497,3|7,x = 0.015 and 0.05,from ∼ 15K to ∼ 30K,,,"While a single 30K transition is observed for x = 0 samples, a dramatic increase of T c from ∼ 15K to ∼ 30K is clearly seen for both x = 0.015 and 0.05 samples."
782,MPL0150497,3|8,x = 0.015,16K to 26K,,,"In particular, for the x = 0.015 sample it is remarkable to observe an almost dis- continuous jump from T c ∼ 16K to 26K by a very small change of carrier concentration ∆p = 0.004 near p c ."
